NOM;ANNREF;NIVGEO;GEO;Q_0004_MOD_DIM1;Q_0004_MOD_DIM2;VALEUR;QUALITE;FRANCE;Q_0004_DIM1;Q_0004_LIB_DIM1;Q_0004_DIM2;Q_0004_LIB_DIM2
Q_0004;2019;FRANCE;FR;005;164;311227;OUI;FR;QUANTITE;;NAF;10.41.23.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2020;FRANCE;FR;001;164;464255;OUI;FR;QUANTITE;;NAF;10.41.23.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2020;FRANCE;FR;005;164;359627;OUI;FR;QUANTITE;;NAF;10.41.23.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2014;FRANCE;FR;001;165;615;NON;FR;QUANTITE;;NAF;10.41.23.10 Huile d’olive vierge et ses fractions (non chimiq. modif.)
Q_0004;2014;FRANCE;FR;005;165;3309.804;NON;FR;QUANTITE;;NAF;10.41.23.10 Huile d’olive vierge et ses fractions (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;001;165;615;NON;FR;QUANTITE;;NAF;10.41.23.10 Huile d’olive vierge et ses fractions (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;005;165;3309.804;NON;FR;QUANTITE;;NAF;10.41.23.10 Huile d’olive vierge et ses fractions (non chimiq. modif.)
Q_0004;2008;FRANCE;FR;001;167;491574;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2008;FRANCE;FR;005;167;497574.822;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2009;FRANCE;FR;001;167;591930;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2009;FRANCE;FR;005;167;412978.186;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2010;FRANCE;FR;001;167;521930;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2010;FRANCE;FR;005;167;379354.872;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2011;FRANCE;FR;001;167;516635;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2011;FRANCE;FR;005;167;463103.734;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2012;FRANCE;FR;001;167;526262;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2012;FRANCE;FR;005;167;494184.955;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2013;FRANCE;FR;001;167;491129;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2013;FRANCE;FR;005;167;420442.143;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2014;FRANCE;FR;001;167;589191;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
