NOM;ANNREF;GEOGRAPHIE;D_0041_DIM1;D_0041_MOD_DIM1;D_0041_LIB_DIM1;D_0041_DIM2;D_0041_MOD_DIM2;D_0041_LIB_DIM2;D_0041_DIM3;D_0041_MOD_DIM3;D_0041_LIB_DIM3;VALEUR;QUALITE
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;011;Novembre;4989;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;011;Novembre;257;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;011;Novembre;887;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;011;Novembre;2700;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;011;Novembre;5892;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;011;Novembre;10103;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;011;Novembre;2340;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;011;Novembre;8125;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;011;Novembre;2196;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;011;Novembre;922;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;011;Novembre;413;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;011;Novembre;2745;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;011;Novembre;2280;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;061;Poudre de lactosérum;;011;Novembre;39142;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;009;Yaourts et desserts lactés frais;;012;Décembre;163230;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;010;_Yaourts et laits fermentés;;012;Décembre;112016;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;011;_Desserts lactés frais;;012;Décembre;51214;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;012;Desserts lactés de conserve ou thermisés;;012;Décembre;3189;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;013;Crème conditionnée;;012;Décembre;45331;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;014;_Crème fraîche;;012;Décembre;18671;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;015;__Crème fraîche >= 300 mg/l (plus de 29 % de MG);;012;Décembre;12922;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;016;__Crème fraîche allégée;;012;Décembre;5748;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;017;_Crème longue conservation;;012;Décembre;26660;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;018;Matières grasses (équivalent beurre);;012;Décembre;37975;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;019;_Beurre (vrac ou conditionné);;012;Décembre;33329;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;020;_Beurre anhydre de crème (MGLA) en équivalent Beurre;;012;Décembre;3972;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;021;_Spécialités à tartiner (équivalent Beurre);;012;Décembre;674;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;022;_Beurre anhydre de beurre (Butter-Oil) en poids de produit;;012;Décembre;560;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;023;Séchage de poudres de lait;;012;Décembre;49165;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;024;_Séchage de poudre de lait écrémé;;012;Décembre;37484;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;025;__Lait écrémé en poudre;;012;Décembre;35724;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;026;__Lait écrémé en poudre réengraissé;;012;Décembre;1761;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;027;_Séchage de poudre de lait entier;;012;Décembre;11680;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;028;__Poudres de 1,5 à moins de 26% de mg;;012;Décembre;2904;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;029;__Poudres 26% de mg et plus;;012;Décembre;8776;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;030;Conditionnement de poudres;;012;Décembre;14434;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;031;_Conditionnement de poudres infantiles;;012;Décembre;10366;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;032;_Conditionnement d'autres poudres;;012;Décembre;4068;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;033;Lais concentrés conditionnés;;012;Décembre;5209;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;034;Fromages de vache hors fondus;;012;Décembre;138359;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;035;_Fromages frais de vache;;012;Décembre;46955;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;036;_Fromages à pâte molle (vache) (2);;012;Décembre;32547;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;037;__Camembert;;012;Décembre;6085;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;038;__Brie-coulommiers;;012;Décembre;11994;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;039;__Autres pâtes molles (vache);;012;Décembre;14468;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;040;_Fromages à pâte pressée non cuite (vache);;012;Décembre;21368;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;041;__Edam, Gouda, Mimolette;;012;Décembre;743;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;042;__dont Cantal, Laguiole, Salers;;012;Décembre;969;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;043;__Tomme, Saint-Nectaire, morbier, pyrénées;;012;Décembre;2641;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;044;__Raclette;;012;Décembre;5947;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;045;__Autres pâtes pressées non cuites (vache);;012;Décembre;11066;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;046;_Fromages à pâte pressée cuite (vache);;012;Décembre;27634;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;047;__Emmental;;012;Décembre;20631;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;012;Décembre;5643;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;012;Décembre;294;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;012;Décembre;1066;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;012;Décembre;2991;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;012;Décembre;6864;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;012;Décembre;9427;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;012;Décembre;2624;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;012;Décembre;8378;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;012;Décembre;5555;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;012;Décembre;2190;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;012;Décembre;611;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;012;Décembre;4220;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;012;Décembre;2846;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;061;Poudre de lactosérum;;012;Décembre;40417;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;009;Yaourts et desserts lactés frais;;013;Total annuel;2037491;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;010;_Yaourts et laits fermentés;;013;Total annuel;1428890;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;011;_Desserts lactés frais;;013;Total annuel;608601;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;012;Desserts lactés de conserve ou thermisés;;013;Total annuel;44219;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;013;Crème conditionnée;;013;Total annuel;496031;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;014;_Crème fraîche;;013;Total annuel;199318;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;015;__Crème fraîche >= 300 mg/l (plus de 29 % de MG);;013;Total annuel;136715;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;016;__Crème fraîche allégée;;013;Total annuel;62602;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;017;_Crème longue conservation;;013;Total annuel;296713;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;018;Matières grasses (équivalent beurre);;013;Total annuel;413073;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;019;_Beurre (vrac ou conditionné);;013;Total annuel;353523;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;020;_Beurre anhydre de crème (MGLA) en équivalent Beurre;;013;Total annuel;50890;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;021;_Spécialités à tartiner (équivalent Beurre);;013;Total annuel;8660;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;022;_Beurre anhydre de beurre (Butter-Oil) en poids de produit;;013;Total annuel;10566;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;023;Séchage de poudres de lait;;013;Total annuel;538136;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;024;_Séchage de poudre de lait écrémé;;013;Total annuel;408894;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;025;__Lait écrémé en poudre;;013;Total annuel;374383;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;026;__Lait écrémé en poudre réengraissé;;013;Total annuel;34510;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;027;_Séchage de poudre de lait entier;;013;Total annuel;129242;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;028;__Poudres de 1,5 à moins de 26% de mg;;013;Total annuel;36967;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;029;__Poudres 26% de mg et plus;;013;Total annuel;92275;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;030;Conditionnement de poudres;;013;Total annuel;180516;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;031;_Conditionnement de poudres infantiles;;013;Total annuel;139493;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;032;_Conditionnement d'autres poudres;;013;Total annuel;41023;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;033;Lais concentrés conditionnés;;013;Total annuel;63267;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;034;Fromages de vache hors fondus;;013;Total annuel;1672005;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;035;_Fromages frais de vache;;013;Total annuel;576990;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;036;_Fromages à pâte molle (vache) (2);;013;Total annuel;399339;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;037;__Camembert;;013;Total annuel;86730;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;038;__Brie-coulommiers;;013;Total annuel;151566;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;039;__Autres pâtes molles (vache);;013;Total annuel;161043;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;040;_Fromages à pâte pressée non cuite (vache);;013;Total annuel;240863;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;041;__Edam, Gouda, Mimolette;;013;Total annuel;7332;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;042;__dont Cantal, Laguiole, Salers;;013;Total annuel;12936;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;043;__Tomme, Saint-Nectaire, morbier, pyrénées;;013;Total annuel;34057;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;044;__Raclette;;013;Total annuel;64453;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;045;__Autres pâtes pressées non cuites (vache);;013;Total annuel;122085;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;046;_Fromages à pâte pressée cuite (vache);;013;Total annuel;343120;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;047;__Emmental;;013;Total annuel;257219;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;013;Total annuel;68224;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;013;Total annuel;4779;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;013;Total annuel;12897;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;013;Total annuel;36127;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;013;Total annuel;75567;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;013;Total annuel;114012;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;013;Total annuel;27930;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;013;Total annuel;99801;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;013;Total annuel;59938;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;013;Total annuel;18961;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;013;Total annuel;7550;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;013;Total annuel;42978;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;013;Total annuel;29024;OUI
D_0041;2020;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;061;Poudre de lactosérum;;013;Total annuel;498295;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;009;Yaourts et desserts lactés frais;;001;Janvier;168726;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;010;_Yaourts et laits fermentés;;001;Janvier;116968;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;011;_Desserts lactés frais;;001;Janvier;51758;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;012;Desserts lactés de conserve ou thermisés;;001;Janvier;2711;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;013;Crème conditionnée;;001;Janvier;42356;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;014;_Crème fraîche;;001;Janvier;16652;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;015;__Crème fraîche >= 300 mg/l (plus de 29 % de MG);;001;Janvier;11773;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;016;__Crème fraîche allégée;;001;Janvier;4879;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;017;_Crème longue conservation;;001;Janvier;25704;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;018;Matières grasses (équivalent beurre);;001;Janvier;35953;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;019;_Beurre (vrac ou conditionné);;001;Janvier;31617;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;020;_Beurre anhydre de crème (MGLA) en équivalent Beurre;;001;Janvier;3652;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;021;_Spécialités à tartiner (équivalent Beurre);;001;Janvier;684;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;022;_Beurre anhydre de beurre (Butter-Oil) en poids de produit;;001;Janvier;835;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;023;Séchage de poudres de lait;;001;Janvier;45570;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;024;_Séchage de poudre de lait écrémé;;001;Janvier;35322;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;025;__Lait écrémé en poudre;;001;Janvier;33319;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;026;__Lait écrémé en poudre réengraissé;;001;Janvier;2003;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;027;_Séchage de poudre de lait entier;;001;Janvier;10248;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;028;__Poudres de 1,5 à moins de 26% de mg;;001;Janvier;2756;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;029;__Poudres 26% de mg et plus;;001;Janvier;7492;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;030;Conditionnement de poudres;;001;Janvier;13993;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;031;_Conditionnement de poudres infantiles;;001;Janvier;10152;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;032;_Conditionnement d'autres poudres;;001;Janvier;3841;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;033;Lais concentrés conditionnés;;001;Janvier;6053;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;034;Fromages de vache hors fondus;;001;Janvier;141268;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;035;_Fromages frais de vache;;001;Janvier;48168;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;036;_Fromages à pâte molle (vache) (2);;001;Janvier;33311;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;037;__Camembert;;001;Janvier;6907;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;038;__Brie-coulommiers;;001;Janvier;12378;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;039;__Autres pâtes molles (vache);;001;Janvier;14026;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;040;_Fromages à pâte pressée non cuite (vache);;001;Janvier;20632;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;041;__Edam, Gouda, Mimolette;;001;Janvier;664;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;042;__dont Cantal, Laguiole, Salers;;001;Janvier;1053;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;043;__Tomme, Saint-Nectaire, morbier, pyrénées;;001;Janvier;2889;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;044;__Raclette;;001;Janvier;5808;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;045;__Autres pâtes pressées non cuites (vache);;001;Janvier;10218;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;046;_Fromages à pâte pressée cuite (vache);;001;Janvier;29272;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;047;__Emmental;;001;Janvier;21673;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;001;Janvier;6127;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;001;Janvier;356;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;001;Janvier;1116;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;001;Janvier;2910;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;001;Janvier;6974;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;001;Janvier;9712;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;001;Janvier;2361;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;001;Janvier;7573;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;001;Janvier;7769;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;001;Janvier;2696;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;001;Janvier;461;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;001;Janvier;4367;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;001;Janvier;2519;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;061;Poudre de lactosérum;;001;Janvier;43504;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;009;Yaourts et desserts lactés frais;;002;Février;159815;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;010;_Yaourts et laits fermentés;;002;Février;109489;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;011;_Desserts lactés frais;;002;Février;50326;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;012;Desserts lactés de conserve ou thermisés;;002;Février;2629;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;013;Crème conditionnée;;002;Février;39702;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;014;_Crème fraîche;;002;Février;16347;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;015;__Crème fraîche >= 300 mg/l (plus de 29 % de MG);;002;Février;11298;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;016;__Crème fraîche allégée;;002;Février;5049;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;017;_Crème longue conservation;;002;Février;23355;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;018;Matières grasses (équivalent beurre);;002;Février;34066;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;019;_Beurre (vrac ou conditionné);;002;Février;29766;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;020;_Beurre anhydre de crème (MGLA) en équivalent Beurre;;002;Février;3686;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;021;_Spécialités à tartiner (équivalent Beurre);;002;Février;614;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;022;_Beurre anhydre de beurre (Butter-Oil) en poids de produit;;002;Février;814;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;023;Séchage de poudres de lait;;002;Février;41432;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;024;_Séchage de poudre de lait écrémé;;002;Février;32134;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;025;__Lait écrémé en poudre;;002;Février;30459;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;026;__Lait écrémé en poudre réengraissé;;002;Février;1675;OUI
D_0041;2021;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;027;_Séchage de poudre de lait entier;;002;Février;9297;OUI
