NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;G_0044_DIM1;G_0044_MOD_DIM1;G_0044_LIB_DIM1;G_0044_DIM2;G_0044_MOD_DIM2;G_0044_LIB_DIM2;VALEUR;QUALITE
G_0044;2010;FR;METRO;R54;17;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R54;79;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R54;79;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R54;79;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R54;79;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R54;79;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R54;79;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;............;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;126;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;258358;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));13899910;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;4;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;273;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));22805;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;45;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;15583;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));836940;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;13;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;964;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));66635;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;42;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;3969;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));248990;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;008;Autres herbivores;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;............;Cheptel;008;Autres herbivores;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;............;Cheptel;008;Autres herbivores;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;............;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;63;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;28184;OUI
G_0044;2010;FR;METRO;R72;............;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));1493120;OUI
G_0044;2010;FR;METRO;R72;24;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;24;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;24;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;24;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;24;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;24;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;24;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;24;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;24;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;24;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;24;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;24;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;33;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;33;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;33;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;33;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;33;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;33;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;40;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;6;OUI
G_0044;2010;FR;METRO;R72;40;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;686;OUI
G_0044;2010;FR;METRO;R72;40;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));68590;OUI
G_0044;2010;FR;METRO;R72;40;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;40;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;40;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;40;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R72;40;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R72;40;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R72;40;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R72;40;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R72;40;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R72;47;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;47;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;47;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;47;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;47;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;47;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;47;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;47;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;47;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;47;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;47;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;47;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;64;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;116;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;256894;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));13773020;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;64;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;64;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;64;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;42;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;15380;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));818195;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;9;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;657;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));34940;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;36;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;3695;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));222340;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;008;Autres herbivores;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R72;64;Cheptel;008;Autres herbivores;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R72;64;Cheptel;008;Autres herbivores;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R72;64;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;63;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;28184;OUI
G_0044;2010;FR;METRO;R72;64;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));1493120;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;284;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;264940;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));12853045;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;12;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;796;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));28555;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;165;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;21423;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));1048035;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;115;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;20249;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));978770;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;112;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;3162;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));162680;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;161;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;190418;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));9189125;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;41;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1808;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));96375;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;008;Autres herbivores;Indicateur;001;Nombre de structures collectives;6;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;008;Autres herbivores;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;112;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;008;Autres herbivores;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));6740;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;50;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;26972;OUI
G_0044;2010;FR;METRO;R73;............;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));1342765;OUI
G_0044;2010;FR;METRO;R73;09;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;104;OUI
G_0044;2010;FR;METRO;R73;09;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;69398;OUI
G_0044;2010;FR;METRO;R73;09;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));2953300;OUI
G_0044;2010;FR;METRO;R73;09;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R73;09;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
