NOM;ANNREF;NIVGEO;GEO;Q_0008_MOD_DIM1;Q_0008_MOD_DIM2;VALEUR;QUALITE;FRANCE;Q_0008_DIM1;Q_0008_LIB_DIM1;Q_0008_DIM2;Q_0008_LIB_DIM2
Q_0008;2019;FRANCE;FR;005;289;8327;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2020;FRANCE;FR;001;289;84014;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2020;FRANCE;FR;005;289;9286;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2008;FRANCE;FR;001;290;319051.904;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2008;FRANCE;FR;005;290;33634.75;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2009;FRANCE;FR;001;290;259396.152;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2009;FRANCE;FR;005;290;33713.571;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2010;FRANCE;FR;001;290;273574.979;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2010;FRANCE;FR;005;290;31523.328;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2011;FRANCE;FR;001;290;279787.031;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2011;FRANCE;FR;005;290;32131.659;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2012;FRANCE;FR;001;290;322791.81;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2012;FRANCE;FR;005;290;45009.54;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2013;FRANCE;FR;001;290;251587.64;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2013;FRANCE;FR;005;290;35001.692;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2014;FRANCE;FR;001;290;276917.5;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2014;FRANCE;FR;005;290;38126.149;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2015;FRANCE;FR;001;290;246836.476;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2015;FRANCE;FR;005;290;34641.731;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2016;FRANCE;FR;001;290;249567;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2016;FRANCE;FR;005;290;36736;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2017;FRANCE;FR;001;290;237604;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2017;FRANCE;FR;005;290;31409;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2018;FRANCE;FR;001;290;275041;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2018;FRANCE;FR;005;290;30261;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2019;FRANCE;FR;001;290;280516;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2019;FRANCE;FR;005;290;30855;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2020;FRANCE;FR;001;290;243563;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2020;FRANCE;FR;005;290;31542;OUI;FR;QUANTITE;;NAF;10.81.14.50 Autres mélasses résultant de l’extraction ou du raffinage du sucre
Q_0008;2008;FRANCE;FR;001;291;1525838.038;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2008;FRANCE;FR;005;291;138045.699;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2009;FRANCE;FR;001;291;1559015.619;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2009;FRANCE;FR;005;291;132176.904;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2010;FRANCE;FR;001;291;1537217.847;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2010;FRANCE;FR;005;291;124356.179;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2011;FRANCE;FR;001;291;1271856.329;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2011;FRANCE;FR;005;291;148958.488;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2012;FRANCE;FR;001;291;1488414.593;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2012;FRANCE;FR;005;291;204532.035;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2013;FRANCE;FR;001;291;1501065.79;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2013;FRANCE;FR;005;291;263562.403;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2014;FRANCE;FR;001;291;2053518.12;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2014;FRANCE;FR;005;291;222638.549;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
Q_0008;2015;FRANCE;FR;001;291;2196406.56;OUI;FR;QUANTITE;;NAF;10.81.20.00 Pulpes betteraves, bagasses canne à sucre, aut. résidus de sucrerie
