"ANNEE","C_REGION","L_REGION","C_DEPT","N_DEPT","TYP_COLLECTE","TONNAGE_DMA_T_HG","TONNAGE_DMA_T"
2009,84,"Auvergne-Rhône-Alpes","01","Ain","Collecte OMR",134208.6846,134208.6846
2009,84,"Auvergne-Rhône-Alpes","01","Ain","Collecte séparées",42906.2657,42906.2657
2009,84,"Auvergne-Rhône-Alpes","01","Ain","Déchèterie",109950.5985,147543.3037
2009,84,"Auvergne-Rhône-Alpes","03","Allier","Collecte OMR",105182.3669,105182.3669
2009,84,"Auvergne-Rhône-Alpes","03","Allier","Collecte séparées",26166.21592,26166.21592
2009,84,"Auvergne-Rhône-Alpes","03","Allier","Déchèterie",40975.12157,55348.67977
2009,84,"Auvergne-Rhône-Alpes","07","Ardèche","Collecte OMR",89088.4246,89088.4246
2009,84,"Auvergne-Rhône-Alpes","07","Ardèche","Collecte séparées",23494.78825,23494.78825
2009,84,"Auvergne-Rhône-Alpes","07","Ardèche","Déchèterie",38853.39789,53102.19867
2009,84,"Auvergne-Rhône-Alpes","15","Cantal","Collecte OMR",56636.91714,56636.91714
2009,84,"Auvergne-Rhône-Alpes","15","Cantal","Collecte séparées",9947.1245,9947.1245
2009,84,"Auvergne-Rhône-Alpes","15","Cantal","Déchèterie",14022.3226,16862.32261
2009,84,"Auvergne-Rhône-Alpes","26","Drôme","Collecte OMR",131079.4256,131079.4256
2009,84,"Auvergne-Rhône-Alpes","26","Drôme","Collecte séparées",35310.72458,35310.72458
2009,84,"Auvergne-Rhône-Alpes","26","Drôme","Déchèterie",75301.13482,108390.1392
2009,84,"Auvergne-Rhône-Alpes","38","Isère","Collecte OMR",292381.3888,292381.3888
2009,84,"Auvergne-Rhône-Alpes","38","Isère","Collecte séparées",101588.3682,101717.6482
2009,84,"Auvergne-Rhône-Alpes","38","Isère","Déchèterie",254800.2149,373786.1626
2009,84,"Auvergne-Rhône-Alpes","42","Loire","Collecte OMR",204364.351,204364.351
2009,84,"Auvergne-Rhône-Alpes","42","Loire","Collecte séparées",57491.0655,57491.0655
2009,84,"Auvergne-Rhône-Alpes","42","Loire","Déchèterie",100004.3601,138903.3068
2009,84,"Auvergne-Rhône-Alpes","43","Haute-Loire","Collecte OMR",57687.52278,57687.52278
2009,84,"Auvergne-Rhône-Alpes","43","Haute-Loire","Collecte séparées",14670.59165,14670.59165
2009,84,"Auvergne-Rhône-Alpes","43","Haute-Loire","Déchèterie",21474.56206,29070.84786
2009,84,"Auvergne-Rhône-Alpes","63","Puy-de-Dôme","Collecte OMR",158708.5094,158708.5094
2009,84,"Auvergne-Rhône-Alpes","63","Puy-de-Dôme","Collecte séparées",62423.09557,62423.09557
2009,84,"Auvergne-Rhône-Alpes","63","Puy-de-Dôme","Déchèterie",116069.5024,143984.1309
2009,84,"Auvergne-Rhône-Alpes","69","Rhône","Collecte OMR",415659.05,415659.05
2009,84,"Auvergne-Rhône-Alpes","69","Rhône","Collecte séparées",117570.5731,117570.5731
2009,84,"Auvergne-Rhône-Alpes","69","Rhône","Déchèterie",163717.979,214840.1465
2009,84,"Auvergne-Rhône-Alpes","73","Savoie","Collecte OMR",137352.8145,137352.8145
2009,84,"Auvergne-Rhône-Alpes","73","Savoie","Collecte séparées",42433.36738,42433.36738
2009,84,"Auvergne-Rhône-Alpes","73","Savoie","Déchèterie",89779.56111,122995.2646
2009,84,"Auvergne-Rhône-Alpes","74","Haute-Savoie","Collecte OMR",235445.4101,235445.4101
2009,84,"Auvergne-Rhône-Alpes","74","Haute-Savoie","Collecte séparées",61882.37695,61882.37695
2009,84,"Auvergne-Rhône-Alpes","74","Haute-Savoie","Déchèterie",141388.6421,178932.2621
2009,27,"Bourgogne-Franche-Comté","21","Cote-d'Or","Collecte OMR",138368.3928,138368.3928
2009,27,"Bourgogne-Franche-Comté","21","Cote-d'Or","Collecte séparées",52183.54712,52183.54712
2009,27,"Bourgogne-Franche-Comté","21","Cote-d'Or","Déchèterie",81041.73082,114700.0168
2009,27,"Bourgogne-Franche-Comté","25","Doubs","Collecte OMR",136451.3185,136451.3185
2009,27,"Bourgogne-Franche-Comté","25","Doubs","Collecte séparées",56517.50496,56517.50496
2009,27,"Bourgogne-Franche-Comté","25","Doubs","Déchèterie",83915.18651,100332.9377
2009,27,"Bourgogne-Franche-Comté","39","Jura","Collecte OMR",54879.95745,54879.95745
2009,27,"Bourgogne-Franche-Comté","39","Jura","Collecte séparées",35591.05849,35591.05849
2009,27,"Bourgogne-Franche-Comté","39","Jura","Déchèterie",38743.392,46276.752
2009,27,"Bourgogne-Franche-Comté","58","Nièvre","Collecte OMR",52706.64385,52706.64385
2009,27,"Bourgogne-Franche-Comté","58","Nièvre","Collecte séparées",25035.35611,25035.35611
2009,27,"Bourgogne-Franche-Comté","58","Nièvre","Déchèterie",38257.55786,48750.38594
2009,27,"Bourgogne-Franche-Comté","70","Haute-Saône","Collecte OMR",56174.14644,56174.14644
2009,27,"Bourgogne-Franche-Comté","70","Haute-Saône","Collecte séparées",28978.92781,28978.92781
2009,27,"Bourgogne-Franche-Comté","70","Haute-Saône","Déchèterie",45163.54886,58653.74199
2009,27,"Bourgogne-Franche-Comté","71","Saône-et-Loire","Collecte OMR",128157.2352,128157.2352
2009,27,"Bourgogne-Franche-Comté","71","Saône-et-Loire","Collecte séparées",59737.48248,59737.48248
2009,27,"Bourgogne-Franche-Comté","71","Saône-et-Loire","Déchèterie",110457.4995,135827.6058
2009,27,"Bourgogne-Franche-Comté","89","Yonne","Collecte OMR",106406.4963,106406.4963
2009,27,"Bourgogne-Franche-Comté","89","Yonne","Collecte séparées",28840.61174,28840.61174
2009,27,"Bourgogne-Franche-Comté","89","Yonne","Déchèterie",43112.54751,60871.18751
2009,27,"Bourgogne-Franche-Comté","90","Territoire-de-Belfort","Collecte OMR",41201.9199,41201.9199
2009,27,"Bourgogne-Franche-Comté","90","Territoire-de-Belfort","Collecte séparées",18706.05445,18706.05445
2009,27,"Bourgogne-Franche-Comté","90","Territoire-de-Belfort","Déchèterie",8866.77774,11082.35591
2009,53,"Bretagne","22","Cotes-d'Armor","Collecte OMR",158002.9322,158002.9322
2009,53,"Bretagne","22","Cotes-d'Armor","Collecte séparées",56399.71125,56399.71125
2009,53,"Bretagne","22","Cotes-d'Armor","Déchèterie",152261.1437,188263.8853
2009,53,"Bretagne","29","Finistère","Collecte OMR",248509.9913,248509.9913
2009,53,"Bretagne","29","Finistère","Collecte séparées",123439.5305,123439.5305
2009,53,"Bretagne","29","Finistère","Déchèterie",255235.1881,333510.6841
2009,53,"Bretagne","35","Ille-et-Vilaine","Collecte OMR",221068.3765,221068.3765
2009,53,"Bretagne","35","Ille-et-Vilaine","Collecte séparées",94941.32125,94941.32125
2009,53,"Bretagne","35","Ille-et-Vilaine","Déchèterie",169251.7092,226084.3003
2009,53,"Bretagne","56","Morbihan","Collecte OMR",181685.2908,181685.2908
2009,53,"Bretagne","56","Morbihan","Collecte séparées",83598.20801,83598.20801
2009,53,"Bretagne","56","Morbihan","Déchèterie",154724.3875,206594.4694
2009,24,"Centre-Val de Loire","18","Cher","Collecte OMR",81841.7175,81841.7175
2009,24,"Centre-Val de Loire","18","Cher","Collecte séparées",33046.10757,33046.10757
2009,24,"Centre-Val de Loire","18","Cher","Déchèterie",49480.07478,64449.91093
2009,24,"Centre-Val de Loire","28","Eure-et-Loir","Collecte OMR",117834.1395,117834.1395
2009,24,"Centre-Val de Loire","28","Eure-et-Loir","Collecte séparées",40989.88506,40989.88506
2009,24,"Centre-Val de Loire","28","Eure-et-Loir","Déchèterie",59597.49035,86425.95472
2009,24,"Centre-Val de Loire","36","Indre","Collecte OMR",49930.65372,49930.65372
2009,24,"Centre-Val de Loire","36","Indre","Collecte séparées",35980.92701,35980.92701
2009,24,"Centre-Val de Loire","36","Indre","Déchèterie",33913.95822,41556.35833
2009,24,"Centre-Val de Loire","37","Indre-et-Loire","Collecte OMR",148239.2324,148239.2324
2009,24,"Centre-Val de Loire","37","Indre-et-Loire","Collecte séparées",69361.31973,69361.31973
2009,24,"Centre-Val de Loire","37","Indre-et-Loire","Déchèterie",72086.56916,100935.0298
2009,24,"Centre-Val de Loire","41","Loir-et-Cher","Collecte OMR",82919.77266,82919.77266
2009,24,"Centre-Val de Loire","41","Loir-et-Cher","Collecte séparées",26182.46199,26182.46199
2009,24,"Centre-Val de Loire","41","Loir-et-Cher","Déchèterie",64207.39589,83779.33614
2009,24,"Centre-Val de Loire","45","Loiret","Collecte OMR",171335.0966,171335.0966
2009,24,"Centre-Val de Loire","45","Loiret","Collecte séparées",46182.70298,46182.70298
2009,24,"Centre-Val de Loire","45","Loiret","Déchèterie",120430.315,155884.3047
2009,94,"Corse","2A","Corse-du-Sud","Collecte OMR",72034.68269,72034.68269
2009,94,"Corse","2A","Corse-du-Sud","Collecte séparées",4319.50562,4319.50562
2009,94,"Corse","2A","Corse-du-Sud","Déchèterie",9443.77861,18671.66861
2009,94,"Corse","2B","Haute-Corse","Collecte OMR",72086.76157,72086.76157
2009,94,"Corse","2B","Haute-Corse","Collecte séparées",5838.56623,5838.56623
2009,94,"Corse","2B","Haute-Corse","Déchèterie",16045.04737,23644.38937
2009,97,"Dom-Com","971","Guadeloupe","Collecte OMR",171982.9974,171982.9974
2009,97,"Dom-Com","971","Guadeloupe","Collecte séparées",30118.14932,30118.14932
2009,97,"Dom-Com","971","Guadeloupe","Déchèterie",2633.40001,2846.73001
2009,97,"Dom-Com","972","Martinique","Collecte OMR",130032.95,130032.95
2009,97,"Dom-Com","972","Martinique","Collecte séparées",44176.762,44176.762
2009,97,"Dom-Com","972","Martinique","Déchèterie",6052.57,6638.01
2009,97,"Dom-Com","973","Guyane","Collecte OMR",75005.30378,75005.30378
2009,97,"Dom-Com","973","Guyane","Collecte séparées",16499.15941,16499.15941
2009,97,"Dom-Com","973","Guyane","Déchèterie",1688.62697,1939.78697
2009,97,"Dom-Com","974","Réunion","Collecte OMR",239385.97,239385.97
2009,97,"Dom-Com","974","Réunion","Collecte séparées",192585.8894,192585.8894
2009,97,"Dom-Com","974","Réunion","Déchèterie",29064.88935,34578.42935
2009,97,"Dom-Com","977","Saint-Barthélemy","Collecte OMR",9518,9518
2009,97,"Dom-Com","977","Saint-Barthélemy","Collecte séparées",1065,1065
2009,97,"Dom-Com","977","Saint-Barthélemy","Déchèterie",3983.9,3983.9
2009,97,"Dom-Com","978","Saint-Martin","Collecte OMR",15342,15342
2009,97,"Dom-Com","978","Saint-Martin","Collecte séparées",18085,18085
2009,44,"Grand-Est","08","Ardennes","Collecte OMR",82993.93432,82993.93432
2009,44,"Grand-Est","08","Ardennes","Collecte séparées",31289.89819,31289.89819
2009,44,"Grand-Est","08","Ardennes","Déchèterie",33099.55697,42701.33696
2009,44,"Grand-Est","10","Aube","Collecte OMR",91337.87574,91337.87574
2009,44,"Grand-Est","10","Aube","Collecte séparées",35995.12227,35995.12227
2009,44,"Grand-Est","10","Aube","Déchèterie",32787.9924,45300.73793
2009,44,"Grand-Est","51","Marne","Collecte OMR",150194.3173,150194.3173
2009,44,"Grand-Est","51","Marne","Collecte séparées",65379.66932,65379.66932
2009,44,"Grand-Est","51","Marne","Déchèterie",70401.50586,92535.49016
2009,44,"Grand-Est","52","Haute-Marne","Collecte OMR",53191.16692,53191.16692
2009,44,"Grand-Est","52","Haute-Marne","Collecte séparées",16364.05225,16364.05225
2009,44,"Grand-Est","52","Haute-Marne","Déchèterie",21955.86871,28980.94615
2009,44,"Grand-Est","54","Meurthe-et-Moselle","Collecte OMR",215342.6879,215342.6879
2009,44,"Grand-Est","54","Meurthe-et-Moselle","Collecte séparées",75435.34985,75435.34985
2009,44,"Grand-Est","54","Meurthe-et-Moselle","Déchèterie",77714.11876,108441.7727
2009,44,"Grand-Est","55","Meuse","Collecte OMR",51569.32042,51569.32042
2009,44,"Grand-Est","55","Meuse","Collecte séparées",16206.73334,16206.73334
2009,44,"Grand-Est","55","Meuse","Déchèterie",20955.92495,25218.97886
2009,44,"Grand-Est","57","Moselle","Collecte OMR",325123.1346,325123.1346
2009,44,"Grand-Est","57","Moselle","Collecte séparées",98815.33258,98815.33258
2009,44,"Grand-Est","57","Moselle","Déchèterie",130578.7434,195323.8765
2009,44,"Grand-Est","67","Bas-Rhin","Collecte OMR",293269.041,293269.041
2009,44,"Grand-Est","67","Bas-Rhin","Collecte séparées",90949.05241,90949.05241
2009,44,"Grand-Est","67","Bas-Rhin","Déchèterie",139883.7809,189936.4579
2009,44,"Grand-Est","68","Haut-Rhin","Collecte OMR",191958.0719,191958.0719
2009,44,"Grand-Est","68","Haut-Rhin","Collecte séparées",87953.87716,87953.87716
2009,44,"Grand-Est","68","Haut-Rhin","Déchèterie",97670.97176,139865.799
2009,44,"Grand-Est","88","Vosges","Collecte OMR",104381.958,104381.958
2009,44,"Grand-Est","88","Vosges","Collecte séparées",30588.29488,30588.29488
2009,44,"Grand-Est","88","Vosges","Déchèterie",53632.50097,67022.81824
2009,32,"Hauts-de-France","02","Aisne","Collecte OMR",144809.7635,144809.7635
2009,32,"Hauts-de-France","02","Aisne","Collecte séparées",62162.39845,62162.39845
2009,32,"Hauts-de-France","02","Aisne","Déchèterie",67853.96298,92233.69298
2009,32,"Hauts-de-France","59","Nord","Collecte OMR",703943.776,703943.776
2009,32,"Hauts-de-France","59","Nord","Collecte séparées",522630.8354,522630.8354
2009,32,"Hauts-de-France","59","Nord","Déchèterie",227473.3534,378533.4454
2009,32,"Hauts-de-France","60","Oise","Collecte OMR",247999.08,247999.08
2009,32,"Hauts-de-France","60","Oise","Collecte séparées",104879.297,104879.297
2009,32,"Hauts-de-France","60","Oise","Déchèterie",105907.6709,153465.8496
2009,32,"Hauts-de-France","62","Pas-de-Calais","Collecte OMR",452536.4816,452536.4816
2009,32,"Hauts-de-France","62","Pas-de-Calais","Collecte séparées",276053.2583,276053.2583
2009,32,"Hauts-de-France","62","Pas-de-Calais","Déchèterie",177242.5543,249521.3613
2009,32,"Hauts-de-France","80","Somme","Collecte OMR",178898.5477,178898.5477
2009,32,"Hauts-de-France","80","Somme","Collecte séparées",68415.42775,68415.42775
2009,32,"Hauts-de-France","80","Somme","Déchèterie",88908.1776,119435.7156
2009,11,"Ile-de-France","75","Paris","Collecte OMR",841716,841716
2009,11,"Ile-de-France","75","Paris","Collecte séparées",232434.209,232434.209
2009,11,"Ile-de-France","75","Paris","Déchèterie",10799.07878,16196.6356
2009,11,"Ile-de-France","77","Seine-et-Marne","Collecte OMR",401748.3583,401748.3583
2009,11,"Ile-de-France","77","Seine-et-Marne","Collecte séparées",155405.9873,155405.9873
2009,11,"Ile-de-France","77","Seine-et-Marne","Déchèterie",121483.3934,189611.4548
2009,11,"Ile-de-France","78","Yvelines","Collecte OMR",382877.9828,382877.9828
2009,11,"Ile-de-France","78","Yvelines","Collecte séparées",181660.6239,181660.6239
2009,11,"Ile-de-France","78","Yvelines","Déchèterie",59356.07014,95399.75286
2009,11,"Ile-de-France","91","Essonne","Collecte OMR",341958.9064,341958.9064
2009,11,"Ile-de-France","91","Essonne","Collecte séparées",180693.1074,180693.1074
2009,11,"Ile-de-France","91","Essonne","Déchèterie",66673.36793,107263.3715
2009,11,"Ile-de-France","92","Hauts-de-seine","Collecte OMR",488118.4368,488118.4368
2009,11,"Ile-de-France","92","Hauts-de-seine","Collecte séparées",130151.1631,130151.1631
2009,11,"Ile-de-France","92","Hauts-de-seine","Déchèterie",13868.77214,25349.60404
2009,11,"Ile-de-France","93","Seine-Saint-Denis","Collecte OMR",491161.2986,491161.2986
2009,11,"Ile-de-France","93","Seine-Saint-Denis","Collecte séparées",107222.3344,107222.3344
2009,11,"Ile-de-France","93","Seine-Saint-Denis","Déchèterie",39059.46456,67988.65603
2009,11,"Ile-de-France","94","Val-de-Marne","Collecte OMR",387397.5106,387397.5106
2009,11,"Ile-de-France","94","Val-de-Marne","Collecte séparées",128693.6933,128693.6933
2009,11,"Ile-de-France","94","Val-de-Marne","Déchèterie",32096.54923,52243.14201
2009,11,"Ile-de-France","95","Val-d'Oise","Collecte OMR",362908.3207,362908.3207
2009,11,"Ile-de-France","95","Val-d'Oise","Collecte séparées",117204.9122,117204.9122
2009,11,"Ile-de-France","95","Val-d'Oise","Déchèterie",60990.54021,103123.5192
2009,28,"Normandie","14","Calvados","Collecte OMR",211650.4929,211650.4929
2009,28,"Normandie","14","Calvados","Collecte séparées",94997.03318,94997.03318
2009,28,"Normandie","14","Calvados","Déchèterie",116859.0136,164931.1854
2009,28,"Normandie","27","Eure","Collecte OMR",167151.8336,167151.8336
2009,28,"Normandie","27","Eure","Collecte séparées",52027.53685,52027.53685
2009,28,"Normandie","27","Eure","Déchèterie",125644.8351,168436.1044
2009,28,"Normandie","50","Manche","Collecte OMR",137505.1781,137505.1781
2009,28,"Normandie","50","Manche","Collecte séparées",58134.00455,58134.00455
2009,28,"Normandie","50","Manche","Déchèterie",118144.9409,144055.771
2009,28,"Normandie","61","Orne","Collecte OMR",77694.99948,77694.99948
2009,28,"Normandie","61","Orne","Collecte séparées",22138.60472,22138.60472
2009,28,"Normandie","61","Orne","Déchèterie",58061.72005,71803.80981
2009,28,"Normandie","76","Seine-Maritime","Collecte OMR",392610.4061,392610.4061
2009,28,"Normandie","76","Seine-Maritime","Collecte séparées",148926.9937,148926.9937
2009,28,"Normandie","76","Seine-Maritime","Déchèterie",207231.5514,282483.1002
2009,75,"Nouvelle-Aquitaine","16","Charente","Collecte OMR",81491.9,81491.9
2009,75,"Nouvelle-Aquitaine","16","Charente","Collecte séparées",33160.9,33160.9
2009,75,"Nouvelle-Aquitaine","16","Charente","Déchèterie",62838.79,87329.26
2009,75,"Nouvelle-Aquitaine","17","Charente-Maritime","Collecte OMR",204587.6325,204587.6325
2009,75,"Nouvelle-Aquitaine","17","Charente-Maritime","Collecte séparées",66068.93706,66068.93706
2009,75,"Nouvelle-Aquitaine","17","Charente-Maritime","Déchèterie",130805.44,187664.05
2009,75,"Nouvelle-Aquitaine","19","Corrèze","Collecte OMR",74748.88352,74748.88352
2009,75,"Nouvelle-Aquitaine","19","Corrèze","Collecte séparées",15002.37713,15002.37713
2009,75,"Nouvelle-Aquitaine","19","Corrèze","Déchèterie",35029.65542,45989.61846
2009,75,"Nouvelle-Aquitaine","23","Creuse","Collecte OMR",30897.74413,30897.74413
2009,75,"Nouvelle-Aquitaine","23","Creuse","Collecte séparées",11221.12115,11221.12115
2009,75,"Nouvelle-Aquitaine","23","Creuse","Déchèterie",14359.74289,18570.8383
2009,75,"Nouvelle-Aquitaine","24","Dordogne","Collecte OMR",117414.8295,117414.8295
2009,75,"Nouvelle-Aquitaine","24","Dordogne","Collecte séparées",34875.69196,34875.69196
2009,75,"Nouvelle-Aquitaine","24","Dordogne","Déchèterie",102321.9696,123514.3592
2009,75,"Nouvelle-Aquitaine","33","Gironde","Collecte OMR",400971.7725,400971.7725
2009,75,"Nouvelle-Aquitaine","33","Gironde","Collecte séparées",135958.3121,135958.3121
2009,75,"Nouvelle-Aquitaine","33","Gironde","Déchèterie",260907.3948,338028.5312
2009,75,"Nouvelle-Aquitaine","40","Landes","Collecte OMR",131554.1334,131554.1334
2009,75,"Nouvelle-Aquitaine","40","Landes","Collecte séparées",29267.29325,29267.29325
2009,75,"Nouvelle-Aquitaine","40","Landes","Déchèterie",149470.6164,204758.0732
2009,75,"Nouvelle-Aquitaine","47","Lot-et-Garonne","Collecte OMR",95185.43722,95185.43722
2009,75,"Nouvelle-Aquitaine","47","Lot-et-Garonne","Collecte séparées",33354.72648,33354.72648
2009,75,"Nouvelle-Aquitaine","47","Lot-et-Garonne","Déchèterie",46446.0712,62046.97106
2009,75,"Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","Collecte OMR",187179.8692,187179.8692
2009,75,"Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","Collecte séparées",64965.8239,64965.8239
2009,75,"Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","Déchèterie",101665.5262,126991.3414
2009,75,"Nouvelle-Aquitaine","79","Deux-Sèvres","Collecte OMR",77704.42247,77704.42247
2009,75,"Nouvelle-Aquitaine","79","Deux-Sèvres","Collecte séparées",38139.28668,38139.28668
2009,75,"Nouvelle-Aquitaine","79","Deux-Sèvres","Déchèterie",72181.11555,88153.82555
2009,75,"Nouvelle-Aquitaine","86","Vienne","Collecte OMR",99488.28021,99488.28021
2009,75,"Nouvelle-Aquitaine","86","Vienne","Collecte séparées",38646.05462,38646.05462
2009,75,"Nouvelle-Aquitaine","86","Vienne","Déchèterie",79150.107,112286.827
2009,75,"Nouvelle-Aquitaine","87","Haute-Vienne","Collecte OMR",93524.66886,93524.66886
2009,75,"Nouvelle-Aquitaine","87","Haute-Vienne","Collecte séparées",33146.67501,33146.67501
2009,75,"Nouvelle-Aquitaine","87","Haute-Vienne","Déchèterie",53496.63701,62609.00702
2009,76,"Occitanie","09","Ariège","Collecte OMR",48291.87141,48291.87141
2009,76,"Occitanie","09","Ariège","Collecte séparées",24700.84584,24700.84584
2009,76,"Occitanie","09","Ariège","Déchèterie",24781.03749,37355.11749
2009,76,"Occitanie","11","Aude","Collecte OMR",128282.9864,128282.9864
2009,76,"Occitanie","11","Aude","Collecte séparées",25245.94109,25245.94109
2009,76,"Occitanie","11","Aude","Déchèterie",64955.55359,87637.99037
2009,76,"Occitanie","12","Aveyron","Collecte OMR",67132.44812,67132.44812
2009,76,"Occitanie","12","Aveyron","Collecte séparées",29319.1349,29319.1349
2009,76,"Occitanie","12","Aveyron","Déchèterie",36075.3446,43875.5946
2009,76,"Occitanie","30","Gard","Collecte OMR",213229.2056,213229.2056
2009,76,"Occitanie","30","Gard","Collecte séparées",57644.86527,57644.86527
2009,76,"Occitanie","30","Gard","Déchèterie",126546.7068,212284.6862
2009,76,"Occitanie","31","Haute-Garonne","Collecte OMR",351304.4135,351304.4135
2009,76,"Occitanie","31","Haute-Garonne","Collecte séparées",135397.4243,135397.4243
2009,76,"Occitanie","31","Haute-Garonne","Déchèterie",108567.422,148807.2096
2009,76,"Occitanie","32","Gers","Collecte OMR",48686.72458,48686.72458
2009,76,"Occitanie","32","Gers","Collecte séparées",15833.87901,15833.87901
2009,76,"Occitanie","32","Gers","Déchèterie",25027.06409,39187.30613
2009,76,"Occitanie","34","Hérault","Collecte OMR",356205.5545,356205.5545
2009,76,"Occitanie","34","Hérault","Collecte séparées",99651.35042,99651.35042
2009,76,"Occitanie","34","Hérault","Déchèterie",202665.6061,310082.692
2009,76,"Occitanie","46","Lot","Collecte OMR",43547.20178,43547.20178
2009,76,"Occitanie","46","Lot","Collecte séparées",21314.67014,21314.67014
2009,76,"Occitanie","46","Lot","Déchèterie",26897.00092,39562.00092
2009,76,"Occitanie","48","Lozère","Collecte OMR",22393.05552,22393.05552
2009,76,"Occitanie","48","Lozère","Collecte séparées",5857.55133,5857.55133
2009,76,"Occitanie","48","Lozère","Déchèterie",11575.99739,13949.34539
2009,76,"Occitanie","65","Hautes-Pyrénées","Collecte OMR",74224.48719,74224.48719
2009,76,"Occitanie","65","Hautes-Pyrénées","Collecte séparées",22653.43334,22653.43334
2009,76,"Occitanie","65","Hautes-Pyrénées","Déchèterie",42518.39907,59099.45482
2009,76,"Occitanie","66","Pyrénées-Orientales","Collecte OMR",171142.6274,171142.6274
2009,76,"Occitanie","66","Pyrénées-Orientales","Collecte séparées",42805.22195,42805.22195
2009,76,"Occitanie","66","Pyrénées-Orientales","Déchèterie",61538.245,105609.385
2009,76,"Occitanie","81","Tarn","Collecte OMR",99683.91399,99683.91399
2009,76,"Occitanie","81","Tarn","Collecte séparées",31987.51617,31987.51617
2009,76,"Occitanie","81","Tarn","Déchèterie",48489.64651,65935.91321
2009,76,"Occitanie","82","Tarn-et-Garonne","Collecte OMR",66988.40736,66988.40736
2009,76,"Occitanie","82","Tarn-et-Garonne","Collecte séparées",23160.68693,23160.68693
2009,76,"Occitanie","82","Tarn-et-Garonne","Déchèterie",24737.49147,35811.64674
2009,93,"PACA","04","Alpes-de-Haute-Provence","Collecte OMR",61807.963,61807.963
2009,93,"PACA","04","Alpes-de-Haute-Provence","Collecte séparées",11970.16522,11970.16522
2009,93,"PACA","04","Alpes-de-Haute-Provence","Déchèterie",25414.94969,36642.71643
2009,93,"PACA","05","Hautes-Alpes","Collecte OMR",52641.09218,52641.09218
2009,93,"PACA","05","Hautes-Alpes","Collecte séparées",11947.98662,11947.98662
2009,93,"PACA","05","Hautes-Alpes","Déchèterie",25450.9329,33959.75637
2009,93,"PACA","06","Alpes-Maritimes","Collecte OMR",487684,487684
2009,93,"PACA","06","Alpes-Maritimes","Collecte séparées",107160.313,107160.313
2009,93,"PACA","06","Alpes-Maritimes","Déchèterie",132378.9651,196066.4151
2009,93,"PACA","13","Bouches-du-Rhône","Collecte OMR",797275.971,797275.971
2009,93,"PACA","13","Bouches-du-Rhône","Collecte séparées",120182.9743,120182.9743
2009,93,"PACA","13","Bouches-du-Rhône","Déchèterie",265506.34,451848.7015
2009,93,"PACA","83","Var","Collecte OMR",482363.4408,482363.4408
2009,93,"PACA","83","Var","Collecte séparées",84347.04537,84347.04537
2009,93,"PACA","83","Var","Déchèterie",154242.9328,268462.0379
2009,93,"PACA","84","Vaucluse","Collecte OMR",202492.6225,202492.6225
2009,93,"PACA","84","Vaucluse","Collecte séparées",33456.8061,33456.8061
2009,93,"PACA","84","Vaucluse","Déchèterie",84577.63287,124920.738
2009,52,"Pays de la Loire","44","Loire-Atlantique","Collecte OMR",313925.5045,313925.5045
2009,52,"Pays de la Loire","44","Loire-Atlantique","Collecte séparées",118739.6718,118739.6718
2009,52,"Pays de la Loire","44","Loire-Atlantique","Déchèterie",233458.4593,329771.5173
2009,52,"Pays de la Loire","49","Maine-et-Loire","Collecte OMR",155963.9708,155963.9708
2009,52,"Pays de la Loire","49","Maine-et-Loire","Collecte séparées",76899.93952,76899.93952
2009,52,"Pays de la Loire","49","Maine-et-Loire","Déchèterie",125924.7182,179516.9683
2009,52,"Pays de la Loire","53","Mayenne","Collecte OMR",71384.65522,71384.65522
2009,52,"Pays de la Loire","53","Mayenne","Collecte séparées",27597.90615,27597.90615
2009,52,"Pays de la Loire","53","Mayenne","Déchèterie",53001.67022,72399.29434
2009,52,"Pays de la Loire","72","Sarthe","Collecte OMR",133077.3073,133077.3073
2009,52,"Pays de la Loire","72","Sarthe","Collecte séparées",58710.05019,58710.05019
2009,52,"Pays de la Loire","72","Sarthe","Déchèterie",77098.50556,104601.5048
2009,52,"Pays de la Loire","85","Vendée","Collecte OMR",150046.4233,150046.4233
2009,52,"Pays de la Loire","85","Vendée","Collecte séparées",71470.0261,71470.0261
2009,52,"Pays de la Loire","85","Vendée","Déchèterie",151104.8654,199438.8265
2011,84,"Auvergne-Rhône-Alpes","01","Ain","Collecte OMR",133143.6638,133143.6638
2011,84,"Auvergne-Rhône-Alpes","01","Ain","Collecte séparées",44981.54493,44981.54493
2011,84,"Auvergne-Rhône-Alpes","01","Ain","Déchèterie",118248.8189,158118.806
2011,84,"Auvergne-Rhône-Alpes","03","Allier","Collecte OMR",100069.6501,100069.6501
2011,84,"Auvergne-Rhône-Alpes","03","Allier","Collecte séparées",28309.86637,28309.86637
2011,84,"Auvergne-Rhône-Alpes","03","Allier","Déchèterie",44269.89484,62289.88305
2011,84,"Auvergne-Rhône-Alpes","07","Ardèche","Collecte OMR",85587.85844,85587.85844
2011,84,"Auvergne-Rhône-Alpes","07","Ardèche","Collecte séparées",24031.28677,24031.28677
2011,84,"Auvergne-Rhône-Alpes","07","Ardèche","Déchèterie",42843.12186,58682.35436
2011,84,"Auvergne-Rhône-Alpes","15","Cantal","Collecte OMR",55762.07105,55762.07105
